year,start_date,end_date,event_type,file_name,Var1,Var2,Var3
1990,1990-07-02,1990-07-03,Meeting,Bluebook,"Alternative A embodies an expected federal funds rate of 7-3/4 percent and discount borrowing of $400 million, while alternative C incorporates a funds rate of 8-3/4 percent and borrowing of $500 million.","Under alternative B, federal funds would continue to trade around 8-1/4 percent in association with adjustment plus seasonal borrowing at the discount window starting out at $450 million.","Alternative A embodies an expected federal funds rate of 7-3/4 percent and discount borrowing of $400 million, while alternative C incorporates a funds rate of 8-3/4 percent and borrowing of $500 million."
1990,1990-08-21,1990-08-21,Meeting,Bluebook,"Under alternative A, the drop in the federal funds rate to 7-1/2 percent would accompany a reduction in borrowed reserves to roughly $450 million, while the 8-1/2 percent federal funds rate under alternative C would correspond to about $550 million in borrowing.","Under alternative B, federal funds would continue to trade around 8 percent in association with an initial specification for adjustment plus seasonal borrowing at the discount window of $500 million.","Under alternative A, the drop in the federal funds rate to 7-1/2 percent would accompany a reduction in borrowed reserves to roughly $450 million, while the 8-1/2 percent federal funds rate under alternative C would correspond to about $550 million in borrowing."
1990,1990-10-02,1990-10-02,Meeting,Bluebook,"(12) Barring an immediate, credible agreement that had already reduced interest rates, the decline in the federal funds rate under alternative A would be expected to show through in other money market interest rates.","Under alternative B, federal funds would continue to trade around 8 percent.","NO ALTERNATIVE C FOUND"
1990,1990-11-13,1990-11-13,Meeting,Bluebook,"Under alternative A, the funds rate would move down to the 7-1/4 percent area, while under alternative C it would firm slightly, returning to around the 8 percent level prevailing at the last meeting.","Under alternative B, federal funds would continue trading around 7-3/4 percent.","Under alternative A, the funds rate would move down to the 7-1/4 percent area, while under alternative C it would firm slightly, returning to around the 8 percent level prevailing at the last meeting."
1990,1990-12-18,1990-12-18,Meeting,Bluebook,"3 Under alternative A, the funds rate would decline to the vicinity of 6-3/4 percent.","Under alternative B, federal funds would continue to trade in the 7-1/4 percent area and adjustment plus seasonal borrowing would initially be specified at $100 million.","NO ALTERNATIVE C FOUND"
1991,1991-02-05,1991-02-06,Meeting,Bluebook,"Under alternative A, the funds rate would decline to the area of 5-3/4 percent.","Under alternative B, federal funds trading would be expected to average around 6-1/4 percent, with the assumption for adjustment plus seasonal borrowing remaining at $100 million.","NO ALTERNATIVE C FOUND"
1991,1991-03-26,1991-03-26,Meeting,Bluebook,"Under alternative A, the federal funds rate would fall to 5-1/2 percent, effected either through a reduction in borrowing to $75 million or a 50 basis point cut in the discount rate and the same borrowing specification as in alternative B.","Under alternative B, federal funds would continue to trade around 6 percent and would be associated with adjustment plus seasonal borrowing initially of $125 million.","Under alternative C, the federal funds rate would rise to 6-1/2 percent and the initial borrowing level would be increased to $175 million."
1991,1991-05-14,1991-05-14,Meeting,Bluebook,"Under alternative A, federal funds would trade around 5-1/4 percent; this level could be achieved either by a reduction in the initial borrowing specification to $175 million together with the current 5-1/2 percent discount rate, or by a cut in the discount rate to 5 percent combined with the $225 million initial borrowing specification.","Under alternative B, the federal funds rate would remain in the 5-3/4 percent area, in association with an initial specification for adjustment plus seasonal borrowing of $225 million--an increase of $25 million from the current level to take account of the likely rise of seasonal borrowing.","NO ALTERNATIVE C FOUND"
1991,1991-07-02,1991-07-03,Meeting,Bluebook,"8 Under alternative A, the federal funds rate would decline to around 5-1/4 percent.","Under alternative B, federal funds would continue to trade around 5-3/4 percent.","9 Alternative C incorporates a funds rate of 6-1/4 percent and borrowing of about $375 million."
1991,1991-08-20,1991-08-20,Meeting,Bluebook,"4 Under alternative A, the federal funds rate would decline to 5 percent.","Under alternative B, federal funds would continue to trade around 5-1/2 percent, at the discount rate, in association with adjustment plus seasonal borrowing of $375 million.","NO ALTERNATIVE C FOUND"
1991,1991-10-01,1991-10-01,Meeting,Bluebook,"7 Under alternative A, federal funds would tend to trade around 4-3/4 percent, which could be fostered either by lowering the borrowing specification by $50 million to $275 million or by lowering the discount rate by a further 1/2 point to 4-1/2 percent.","Under alternative B, the federal funds rate would be expected to remain centered on 5-1/4 percent, in association with an initial specification for adjustment plus seasonal borrowing of $325 million.","NO ALTERNATIVE C FOUND"
1991,1991-11-05,1991-11-05,Meeting,Bluebook,"3 Under alternative A, the federal funds rate would move down to 4-1/2 percent, achieved either through a 1/2 percentage point cut in the discount rate with the same level of borrowing as under alternative B or through open market operations that lowered the borrowing level to $125 million.","Under alternative B, federal funds would continue to trade around 5 percent in combination with adjustment plus seasonal borrowing of $175 million.","NO ALTERNATIVE C FOUND"
1991,1991-12-17,1991-12-17,Meeting,Bluebook,"3 Alternative A incorporates a 1/2 percentage point reduction in the funds rate to 4 percent, which could be implemented in either of two ways--by reducing the borrowing allowance to $25 million while keeping the discount rate unchanged at 4-1/2 percent, or by cutting the discount rate to 4 percent while keeping the borrowing allowance unchanged at its current level.","Under alternative B, the federal funds rate would continue to center around 4-1/2 percent, in association with the allowance for adjustment plus seasonal borrowing staying at $75 million.","NO ALTERNATIVE C FOUND"
1992,1992-02-04,1992-02-05,Meeting,Bluebook,"10 Under alternative A, the federal funds rate would decline to the 3-1/2 percent area in association with a reduction of the borrowing allowance to $50 million.","Under alternative B, federal funds would continue to trade around 4 percent, with adjustment plus seasonal borrowing averaging around $100 million.","NO ALTERNATIVE C FOUND"
1992,1992-03-31,1992-03-31,Meeting,Bluebook,"Under alternative A, the federal funds rate would decline to the 3-1/2 percent area in conjunction with a reduction in the initial borrowing allowance to $75 million.","Under alternative B, federal funds would continue to trade around 4 percent in association with an initial borrowing allowance of $100 million.","5 In contrast, the funds rate would return to 4-1/2 percent and the initial borrowing allowance would increase to $125 million under alternative C."
1992,1992-05-19,1992-05-19,Meeting,Bluebook,"4 Under alternative A, the federal funds rate would drop to 3-1/4 percent.","Under alternative B, federal funds would continue trading in the 3-3/4 percent area; extending the current assumption of $100 million for adjustment plus seasonal borrowing would be expected to preserve the current 1/4 percentage point spread of the funds rate above the discount rate, at least over the first part of the intermeeting period.","Under the policy tightening of alternative C, the federal funds rate would rise to 4-1/4 percent, in association with higher initial borrowing of $125 million."
1992,1992-06-30,1992-07-01,Meeting,Bluebook,"Under the easier alternative A, the funds rate would be reduced to 3-1/4 percent, placing it 1/4 percentage point below the discount rate, in association with a borrowing assumption of $200 million.","Under alternative B, the federal funds rate would continue to center on 3-3/4 percent.","Under alternative C, the funds rate would be raised to around 4-1/4 percent by selecting a borrowing specification of $250 million."
1992,1992-08-18,1992-08-18,Meeting,Bluebook,"3 Under alternative A, the federal funds rate would drop to 2-3/4 percent.","Under alternative B, federal funds would continue to trade around 3-1/4 percent in combination with an initial allowance for adjustment plus seasonal borrowing of $250 million.","Alternative C involves a return of the federal funds rate to 3-3/4 percent and a borrowing allowance of $275 million."
1992,1992-10-06,1992-10-06,Meeting,Bluebook,"4 Under the easier policy stance of alternative A, the expected federal funds rate would be cut to 2-1/2 percent.","Under alternative B, federal funds would continue to trade around 3 percent, in association with an initial assumption for adjustment plus seasonal borrowing of $200 million.","NO ALTERNATIVE C FOUND"
1992,1992-11-17,1992-11-17,Meeting,Bluebook,"6 The policy ease envisaged under alternative A would trim the expected federal funds rate to 2-1/2 percent.","Under alternative B, the trading range for the federal funds rate would remain centered at 3 percent, in conjunction with an initial assumption for adjustment plus seasonal borrowing of $75 million.","NO ALTERNATIVE C FOUND"
1992,1992-12-22,1992-12-22,Meeting,Bluebook,"Alternative A incorporates a 1/2 percentage point reduction in the federal funds rate.","Under alternative B, federal funds would continue to trade around 3 percent, in association with the allowance for adjustment and seasonal borrowing remaining at $50 million.","The 1/2 percentage point increase in the federal funds rate of alternative C could be implemented by raising the borrowing allowance by $25 million."
1993,1993-02-02,1993-02-03,Meeting,Bluebook,"6 Under alternative A, the federal funds rate would drop to 2-1/2 percent; this could be achieved either through a reduction in the borrowing allowance to $25 million or by a half percentage point cut in the discount rate with unchanged borrowing.","Under alternative B, the allowance for adjustment and seasonal borrowing would be retained at $50 million, in association with trading in federal funds continuing to be centered around 3 percent.","NO ALTERNATIVE C FOUND"
1993,1993-03-23,1993-03-23,Meeting,Bluebook,"Under alternative A, the federal funds rate would decline to the 2-1/2 percent area.","Under alternative B, federal funds would continue to trade around 3 percent in association with the allowance for adjustment plus seasonal borrowing initially remaining at $50 million.","Alternative C, involving a rise in the federal funds rate to 3-1/2 percent, could be implemented through a boost in the initial borrowing allowance to $75 million."
1993,1993-05-18,1993-05-18,Meeting,Bluebook,"5 Under alternative A, the federal funds rate would be reduced to 2-1/2 percent.","Under alternative B, federal funds would continue to trade around 3 percent, in association with the allowance for adjustment and seasonal borrowing initially being maintained at its current level of $100 million.","NO ALTERNATIVE C FOUND"
1993,1993-07-06,1993-07-07,Meeting,Bluebook,"Under alternative A, the funds rate would be reduced to the area of 2-1/2 percent, either by choosing a $225 million borrowing allowance or by cutting the discount rate 1/2 percentage point, to 2-1/2 percent, while retaining a $250 million borrowing allowance.","Under alternative B, federal funds would remain in a trading range around 3 percent, in association with an initial allowance for adjustment plus seasonal borrowing of $250 million, an increase of $50 million from the current allowance to accommodate the normal pattern in seasonal borrowing at this time of the year.","Under alternative C, which could be implemented through a $275 million borrowing allowance, the funds rate would vary around 3-1/2 percent."
